CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE
0000878291;0000028091;CITY;Нижнеудинск;;;11268;;;
0000878571;0000028091;CITY;Тайшет;;;11270;;;
0000878702;0000028091;CITY;Тулун;;;11271;;;
0000879067;0000028091;SUBREGION;Иркутский район;;;;;;
0000881469;0000028091;CITY;Усть-Кут;;;20097;;;
0000881734;0000028091;CITY;Шелехов;;;11275;;;
0000881851;0000028091;CITY;Свирск;;;30614;665420;;
0000881953;0000028091;CITY;Черемхово;;;11274;;;
0000882410;0000028091;CITY;Усть-Илимск;;;11273;;;
0000882575;0000028091;SUBREGION;Ангарский район;;;;;;
0000882797;0000028091;SUBREGION;Балаганский район;;;;;;
0000882968;0000028091;SUBREGION;Бодайбинский район;;;;;;
0000883082;0000028091;SUBREGION;Братский район;;;;;;
0000883717;0000883082;CITY;Вихоревка;;;11262;;;
0000883872;0000028091;SUBREGION;Заларинский район;;;;;;
0000884396;0000028091;SUBREGION;Жигаловский район;;;;;;
0000884672;0000028091;SUBREGION;Казачинско-Ленский район;;;;;;
0000884972;0000028091;SUBREGION;Зиминский район;;;;;;
0000885257;0000028091;SUBREGION;Катангский район;;;;;;
0000885392;0000028091;SUBREGION;Киренский район;;;;;;
0000885472;0000885392;CITY;Киренск;;;11267;;;
0000885838;0000028091;SUBREGION;Качугский район;;;;666202;;
0000886249;0000028091;SUBREGION;Мамско-Чуйский район;;;;;;
0000886378;0000028091;SUBREGION;Нижнеилимский район;;;;;;
0000886684;0000886378;CITY;Железногорск-Илимский;;;11264;;;
0000887016;0000028091;SUBREGION;Куйтунский район;;;;;;
0000887562;0000028091;SUBREGION;Нижнеудинский район;;;;;;
0000888165;0000887562;CITY;Алзамай;;;37170;665160;;
0000888302;0000028091;SUBREGION;Ольхонский район;;;;;;
0000888771;0000028091;SUBREGION;Слюдянский район;;;;;;
0000888919;0000888771;CITY;Слюдянка;;;20096;;;
0000889089;0000888771;CITY;Байкальск;;;11257;;;
0000889206;0000028091;SUBREGION;Тулунский район;;;;;;
0000889761;0000028091;SUBREGION;Тайшетский район;;;;;;
0000889804;0000889761;CITY;Бирюсинск;;;11259;;;
0000890478;0000028091;SUBREGION;Усольский район;;;;;;
0000891230;0000028091;SUBREGION;Усть-Кутский район;;;;;;
0000891432;0000028091;SUBREGION;Черемховский район;;;;;;
0000891985;0000028091;SUBREGION;Усть-Удинский район;;;;;;
0000892268;0000028091;SUBREGION;Усть-Илимский район;;;;;;
0000892614;0000028091;SUBREGION;Чунский район;;;;665514;;
0000893138;0000028091;SUBREGION;Аларский район;;;;;;
0000893579;0000028091;SUBREGION;Шелеховский район;;;;;;
0000894034;0000028091;SUBREGION;Баяндаевский район;;;;;;
0000894293;0000028091;SUBREGION;Боханский район;;;;;;
0000894796;0000028091;SUBREGION;Нукутский район;;;;;;
0000895122;0000028091;SUBREGION;Эхирит-Булагатский район;;;;;;
0000895639;0000028091;SUBREGION;Осинский район;;;;;;
0000028092;0000028090;REGION;Красноярский край;;;11309;;;
0000896058;0000028092;CITY;Красноярск;;;62;;;
0000897298;0000028092;CITY;Дивногорск;;;11303;;;
0000897496;0000028092;CITY;Железногорск;;;20086;;;
0000897783;0000028092;CITY;Бородино;;;20085;;;
0000897978;0000028092;CITY;Норильск;;;11311;;;
0000898084;0000028092;CITY;Лесосибирск;;;20090;;;
0000898416;0000028092;CITY;Зеленогорск;;;20088;;;
0000898917;0000028092;CITY;Ачинск;;;11302;;;
0000899308;0000028092;CITY;Боготол;;;20084;;;
0000899487;0000028092;CITY;Минусинск;;;11310;;;
0000900118;0000028092;CITY;Енисейск;;;11304;;;
0000900209;0000028092;CITY;Сосновоборск;;;20670;;;
0000900229;0000028092;CITY;Канск;;;11307;;;
0000900648;0000028092;SUBREGION;Абанский район;;;;;;
0000901043;0000028092;CITY;Шарыпово;;;20094;;;
0000901259;0000028092;CITY;Назарово;;;20091;;;
0000901511;0000028092;SUBREGION;Ачинский район;;;;;;
0000901838;0000028092;SUBREGION;Балахтинский район;;;;;;
0000902298;0000028092;SUBREGION;Березовский район;;;;;;
0000903244;0000028092;SUBREGION;Бирилюсский район;;;;;;
0000903517;0000028092;SUBREGION;Богучанский район;;;;;;
0000904177;0000028092;SUBREGION;Боготольский район;;;;;;
0000904424;0000028092;SUBREGION;Большемуртинский район;;;;;;
0000904755;0000028092;SUBREGION;Большеулуйский район;;;;;;
0000905038;0000028092;SUBREGION;Дзержинский район;;;;;;
0000905314;0000028092;SUBREGION;Емельяновский район;;;;;;
0000907601;0000028092;SUBREGION;Енисейский район;;;;;;
0000908111;0000028092;SUBREGION;Иланский район;;;;;;
0000908307;0000908111;CITY;Иланский;;;20089;;;
0000908425;0000028092;SUBREGION;Ермаковский район;;;;;;
0000908774;0000028092;SUBREGION;Идринский район;;;;;;
0000909048;0000028092;SUBREGION;Канский район;;;;;;
0000909684;0000028092;SUBREGION;Ирбейский район;;;;;;
0000910009;0000028092;SUBREGION;Казачинский район;;;;;;
0000910252;0000028092;SUBREGION;Каратузский район;;;;662850;;
0000910580;0000028092;SUBREGION;Кежемский район;;;;;;
0000910669;0000910580;CITY;Кодинск;;;20643;;;
0000910957;0000028092;SUBREGION;Козульский район;;;;;;
0000911214;0000028092;SUBREGION;Краснотуранский район;;;;;;
0000911505;0000028092;SUBREGION;Курагинский район;;;;;;
0000911675;0000911505;CITY;Артемовск;;;29772;662951;;
0000912194;0000028092;SUBREGION;Манский район;;;;;;
0000912948;0000028092;SUBREGION;Минусинский район;;;;;;
0000913492;0000028092;SUBREGION;Назаровский район;;;;;;
0000913861;0000028092;SUBREGION;Мотыгинский район;;;;;;
0000914123;0000028092;SUBREGION;Партизанский район;;;;;;
0000914333;0000028092;SUBREGION;Нижнеингашский район;;;;;;
0000914893;0000028092;SUBREGION;Новоселовский район;;;;;;
0000915192;0000028092;SUBREGION;Рыбинский район;;;;;;
0000915216;0000915192;CITY;Заозерный;;;20087;;;
0000915768;0000028092;SUBREGION;Саянский район;;;;;;
0000915984;0000028092;SUBREGION;Пировский район;;;;;;
0000916167;0000028092;SUBREGION;Сухобузимский район;;;;;;
0000916646;0000028092;SUBREGION;Тасеевский район;;;;;;
0000916887;0000028092;SUBREGION;Туруханский район;;;;;;
0000916955;0000916887;CITY;Игарка;;;11305;663200;;
0000917174;0000028092;SUBREGION;Северо-Енисейский район;;;;;;
0000917297;0000028092;SUBREGION;Тюхтетский район;;;;;;
0000917489;0000028092;SUBREGION;Ужурский район;;;;;;
0000917804;0000917489;CITY;Ужур;;;20092;;;
0000917966;0000028092;SUBREGION;Уярский район;;;;;;
0000918009;0000917966;CITY;Уяр;;;20093;;;
0000918296;0000028092;SUBREGION;Шарыповский район;;;;;;
0000918613;0000028092;SUBREGION;Шушенский район;;;;;;
0000919038;0000028092;SUBREGION;Таймырский Долгано-Ненецкий район;;;;647000;;
0000919128;0000919038;CITY;Дудинка;;;11344;;;
0000919229;0000028092;SUBREGION;Эвенкийский район;;;;;;
0000028093;0000028090;REGION;Забайкальский край;;;21949;;;
0000919483;0000028093;CITY;Чита;;;68;;;
0000920397;0000028093;SUBREGION;Читинский район;;;;;;
0000921507;0000028093;SUBREGION;Балейский район;;;;;;
0000921602;0000921507;CITY;Балей;;;30866;673450;;
0000921877;0000028093;SUBREGION;Александрово-Заводский район;;;;;;
0000922115;0000028093;SUBREGION;Акшинский район;;;;;;
0000922248;0000028093;SUBREGION;Забайкальский район;;;;;;
0000922475;0000028093;SUBREGION;Каларский район;;;;;;
0000922641;0000028093;SUBREGION;Борзинский район;;;;;;
0000922855;0000922641;CITY;Борзя;;;11355;;;
0000923034;0000028093;SUBREGION;Газимуро-Заводский район;;;;;;
0000923221;0000028093;SUBREGION;Карымский район;;;;;;
0000923592;0000028093;SUBREGION;Краснокаменский район;;;;;;
0000923706;0000923592;CITY;Краснокаменск;;;11358;;;
0000923797;0000028093;SUBREGION;Красночикойский район;;;;;;
0000924078;0000028093;SUBREGION;Калганский район;;;;;;
0000924224;0000028093;SUBREGION;Могочинский район;;;;;;
0000924357;0000924224;CITY;Могоча;;;11360;673732;;
0000924579;0000028093;SUBREGION;Нерчинский район;;;;;;
0000924580;0000924579;CITY;Нерчинск;;;11361;;;
0000924876;0000028093;SUBREGION;Кыринский район;;;;;;
0000925076;0000028093;SUBREGION;Нерчинско-Заводский район;;;;;;
0000925248;0000028093;SUBREGION;Оловяннинский район;;;;;;
0000925649;0000028093;SUBREGION;Ононский район;;;;;;
0000925822;0000028093;SUBREGION;Приаргунский район;;;;;;
0000926245;0000028093;SUBREGION;Петровск-Забайкальский район;;;;;;
0000926474;0000926245;CITY;Петровск-Забайкальский;;;11364;;;
0000926717;0000028093;SUBREGION;Тунгиро-Олекминский район;;;;;;
0000926747;0000028093;SUBREGION;Улетовский район;;;;;;
0000927072;0000028093;SUBREGION;Сретенский район;;;;;;
0000927132;0000927072;CITY;Сретенск;;;11366;;;
0000927373;0000028093;SUBREGION;Хилокский район;;;;;;
0000927652;0000927373;CITY;Хилок;;;11368;673200;;
0000927792;0000028093;SUBREGION;Тунгокоченский район;;;;;;
0000928015;0000028093;SUBREGION;Шелопугинский район;;;;;;
0000928180;0000028093;SUBREGION;Шилкинский район;;;;;;
0000928361;0000928180;CITY;Шилка;;;11371;673370;;
0000928664;0000028093;SUBREGION;Чернышевский район;;;;;;
0000929055;0000028093;SUBREGION;Агинский район;;;;;;
0000929656;0000028093;SUBREGION;Дульдургинский район;;;;;;
0000929935;0000028093;SUBREGION;Могойтуйский район;;;;;;
0000028094;0000028090;REGION;Кемеровская область;;;11282;;;
0000930376;0000028094;CITY;Анжеро-Судженск;;;11276;;;
0000931056;0000028094;CITY;Березовский;;;11278;;;
0000931387;0000028094;CITY;Киселевск;;;11283;;;
0000932381;0000028094;CITY;Калтан;;;21703;;;
0000932623;0000028094;CITY;Мыски;;;11288;;;
0000933219;0000028094;CITY;Осинники;;;11290;;;
0000933560;0000028094;CITY;Кемерово;;;64;;;
0000934885;0000028094;CITY;Тайга;;;20645;;;
0000935004;0000028094;CITY;Ленинск-Кузнецкий;;;11285;;;
0000935761;0000028094;CITY;Новокузнецк;;;237;;;
0000937073;0000028094;CITY;Полысаево;;;11292;;;
0000937362;0000028094;CITY;Прокопьевск;;;11291;;;
0000938543;0000028094;CITY;Юрга;;;11299;;;
0000938741;0000028094;CITY;Белово;;;11277;;;
0000939368;0000028094;CITY;Междуреченск;;;11287;;;
0000939766;0000028094;SUBREGION;Кемеровский район;;;;;;
0000941135;0000028094;SUBREGION;Беловский район;;;;;;
0000941583;0000028094;SUBREGION;Ижморский район;;;;;;
0000941805;0000028094;SUBREGION;Гурьевский район;;;;;;
0000941961;0000941805;CITY;Гурьевск;;;11280;;;
0000942197;0000941805;CITY;Салаир;;;11294;;;
0000942345;0000028094;SUBREGION;Ленинск-Кузнецкий район;;;;;;
0000942784;0000028094;SUBREGION;Крапивинский район;;;;;;
0000943103;0000028094;SUBREGION;Мариинский район;;;;;;
0000943375;0000943103;CITY;Мариинск;;;11286;;;
0000943640;0000028094;SUBREGION;Новокузнецкий район;;;;;;
0000944735;0000028094;SUBREGION;Прокопьевский район;;;;;;
0000945451;0000028094;SUBREGION;Промышленновский район;;;;;;
0000946013;0000028094;SUBREGION;Таштагольский район;;;;;;
0000946406;0000946013;CITY;Таштагол;;;11295;;;
0000946543;0000028094;SUBREGION;Тисульский район;;;;;;
0000946917;0000028094;SUBREGION;Тяжинский район;;;;;;
0000947330;0000028094;SUBREGION;Топкинский район;;;;;;
0000947716;0000947330;CITY;Топки;;;11297;;;
0000947811;0000028094;SUBREGION;Юргинский район;;;;;;
0000948184;0000028094;SUBREGION;Яйский район;;;;;;
0000948495;0000028094;SUBREGION;Чебулинский район;;;;;;
0000948696;0000028094;SUBREGION;Яшкинский район;;;;;;
0000028095;0000028090;REGION;Новосибирская область;;;11316;;;
0000949228;0000028095;CITY;Новосибирск;;;65;;;
0000951362;0000028095;CITY;Обь;;;11317;;;
0000951464;0000028095;CITY;Барабинск;;;20098;;;
0000951637;0000028095;CITY;Бердск;;;11314;;;
0000952020;0000028095;SUBREGION;Новосибирский район;;;;;;
0000953601;0000028095;CITY;Куйбышев;;;20103;;;
0000953889;0000028095;CITY;Искитим;;;20100;;;
0000954114;0000028095;CITY;Татарск;;;20105;;;
0000954292;0000028095;SUBREGION;Баганский район;;;;;;
0000954484;0000028095;SUBREGION;Болотнинский район;;;;;;
0000954485;0000954484;CITY;Болотное;;;20099;;;
0000954943;0000028095;SUBREGION;Барабинский район;;;;;;
0000955150;0000028095;SUBREGION;Венгеровский район;;;;;;
0000955412;0000028095;SUBREGION;Доволенский район;;;;;;
0000955638;0000028095;SUBREGION;Здвинский район;;;;;;
0000955846;0000028095;SUBREGION;Искитимский район;;;;;;
0000956631;0000028095;SUBREGION;Карасукский район;;;;;;
0000956632;0000956631;CITY;Карасук;;;20101;;;
0000957040;0000028095;SUBREGION;Каргатский район;;;;;;
0000957175;0000957040;CITY;Каргат;;;20102;;;
0000957274;0000028095;SUBREGION;Колыванский район;;;;;;
0000957752;0000028095;SUBREGION;Коченевский район;;;;;;
0000958298;0000028095;SUBREGION;Куйбышевский район;;;;;;
0000958629;0000028095;SUBREGION;Краснозерский район;;;;;;
0000959056;0000028095;SUBREGION;Кочковский район;;;;;;
0000959253;0000028095;SUBREGION;Купинский район;;;;;;
0000959254;0000959253;CITY;Купино;;;20104;;;
0000959549;0000028095;SUBREGION;Маслянинский район;;;;;;
0000959890;0000028095;SUBREGION;Кыштовский район;;;;;;
0000960161;0000028095;SUBREGION;Ордынский район;;;;;;
0000960792;0000028095;SUBREGION;Мошковский район;;;;;;
0000961487;0000028095;SUBREGION;Сузунский район;;;;;;
0000961928;0000028095;SUBREGION;Северный район;;;;;;
0000962098;0000028095;SUBREGION;Татарский район;;;;;;
0000962396;0000028095;SUBREGION;Тогучинский район;;;;;;
0000963085;0000962396;CITY;Тогучин;;;20106;;;
0000963254;0000028095;SUBREGION;Убинский район;;;;;;
0000963479;0000028095;SUBREGION;Усть-Таркский район;;;;;;
0000963668;0000028095;SUBREGION;Чановский район;;;;;;
0000963966;0000028095;SUBREGION;Черепановский район;;;;;;
0000964036;0000963966;CITY;Черепаново;;;20107;;;
0000964480;0000028095;SUBREGION;Чулымский район;;;;;;
0000964565;0000964480;CITY;Чулым;;;20108;;;
0000964682;0000964480;CITY;Чулым-3;;;;632553;;
0000964831;0000028095;SUBREGION;Чистоозерный район;;;;;;
0000028096;0000028090;REGION;Омская область;;;11318;;;
0000965067;0000028096;CITY;Омск;;;66;;;
0000966992;0000028096;SUBREGION;Азовский немецкий национальный район;;;;;;
0000967280;0000028096;SUBREGION;Большеуковский район;;;;;;
0000967448;0000028096;SUBREGION;Большереченский район;;;;;;
0000967906;0000028096;SUBREGION;Горьковский район;;;;;;
0000968217;0000028096;SUBREGION;Исилькульский район;;;;;;
0000968218;0000968217;CITY;Исилькуль;;;20109;;;
0000968679;0000028096;SUBREGION;Знаменский район;;;;;;
0000968949;0000028096;SUBREGION;Колосовский район;;;;;;
0000969155;0000028096;SUBREGION;Калачинский район;;;;;;
0000969165;0000969155;CITY;Калачинск;;;20110;;;
0000969608;0000028096;SUBREGION;Кормиловский район;;;;;;
0000969911;0000028096;SUBREGION;Крутинский район;;;;;;
0000970194;0000028096;SUBREGION;Любинский район;;;;;;
0000970692;0000028096;SUBREGION;Марьяновский район;;;;;;
0000971014;0000028096;SUBREGION;Москаленский район;;;;;;
0000971370;0000028096;SUBREGION;Называевский район;;;;;;
0000971371;0000971370;CITY;Называевск;;;20111;;;
0000971758;0000028096;SUBREGION;Муромцевский район;;;;;;
0000972194;0000028096;SUBREGION;Одесский район;;;;;;
0000972400;0000028096;SUBREGION;Нижнеомский район;;;;;;
0000972706;0000028096;SUBREGION;Оконешниковский район;;;;;;
0000972920;0000028096;SUBREGION;Нововаршавский район;;;;;;
0000973218;0000028096;SUBREGION;Омский район;;;;;;
0000974506;0000028096;SUBREGION;Павлоградский район;;;;;;
0000974794;0000028096;SUBREGION;Русско-Полянский район;;;;;;
0000975098;0000028096;SUBREGION;Полтавский район;;;;;;
0000975442;0000028096;SUBREGION;Таврический район;;;;;;
0000975860;0000028096;SUBREGION;Саргатский район;;;;;;
0000976149;0000028096;SUBREGION;Седельниковский район;;;;;;
0000976337;0000028096;SUBREGION;Тевризский район;;;;;;
0000976657;0000028096;SUBREGION;Тарский район;;;;;;
0000976658;0000976657;CITY;Тара;;;20112;;;
0000977297;0000028096;SUBREGION;Тюкалинский район;;;;;;
0000977354;0000977297;CITY;Тюкалинск;;;20113;;;
0000977740;0000028096;SUBREGION;Усть-Ишимский район;;;;;;
0000978048;0000028096;SUBREGION;Черлакский район;;;;;;
0000978450;0000028096;SUBREGION;Шербакульский район;;;;;;
0000028097;0000028090;REGION;Томская область;;;11353;;;
0000978720;0000028097;CITY;Томск;;;67;;;
0000979954;0000028097;CITY;Кедровый;;;11348;;;
0000980005;0000028097;CITY;Северск;;;11351;;;
0000980520;0000028097;SUBREGION;Александровский район;;;;;;
0000980643;0000028097;SUBREGION;Асиновский район;;;;;;
0000980645;0000980643;CITY;Асино;;;20658;;;
0000981137;0000028097;SUBREGION;Бакчарский район;;;;;;
0000981370;0000028097;CITY;Стрежевой;;;11352;;;
0000981441;0000028097;SUBREGION;Верхнекетский район;;;;;;
0000981752;0000028097;SUBREGION;Каргасокский район;;;;;;
0000982052;0000028097;SUBREGION;Кожевниковский район;;;;;;
0000982370;0000028097;SUBREGION;Зырянский район;;;;;;
0000982562;0000028097;SUBREGION;Колпашевский район;;;;;;
0000982589;0000982562;CITY;Колпашево;;;11349;;;
0000983045;0000028097;SUBREGION;Молчановский район;;;;;;
0000983404;0000028097;SUBREGION;Кривошеинский район;;;;;;
0000983652;0000028097;SUBREGION;Тегульдетский район;;;;;;
0000983793;0000028097;SUBREGION;Первомайский район;;;;;;
0000984073;0000028097;SUBREGION;Парабельский район;;;;;;
0000984343;0000028097;SUBREGION;Шегарский район;;;;;;
0000984689;0000028097;SUBREGION;Томский район;;;;;;
0000986431;0000028097;SUBREGION;Чаинский район;;;;;;
0000028098;0000028090;REGION;Алтайский край;;;11235;;;
0000986698;0000028098;CITY;Барнаул;;;197;;;
0000988447;0000028098;CITY;Алейск;;;11234;;;
0000988597;0000028098;CITY;Бийск;;;975;;;
0000989266;0000028098;CITY;Белокуриха;;;11236;659900;;
0000989508;0000028098;CITY;Рубцовск;;;11251;;;
0000990310;0000028098;CITY;Новоалтайск;;;11246;;;
0000990649;0000028098;CITY;Камень-на-Оби;;;11242;;;
0000990874;0000028098;CITY;Славгород;;;11252;;;
0000991097;0000028098;CITY;Заринск;;;11240;659100;;
0000991307;0000028098;SUBREGION;Алейский район;;;;;;
0000991690;0000028098;CITY;Яровое;;;20080;;;
0000991750;0000028098;SUBREGION;Баевский район;;;;658510;;
0000991919;0000028098;SUBREGION;Алтайский район;;;;;;
0000992250;0000028098;SUBREGION;Бийский район;;;;;;
0000993179;0000028098;SUBREGION;Бурлинский район;;;;;;
0000993333;0000028098;SUBREGION;Волчихинский район;;;;;;
0000993496;0000028098;SUBREGION;Благовещенский район;;;;;;
0000993786;0000028098;SUBREGION;Быстроистокский район;;;;;;
0000993956;0000028098;SUBREGION;Ельцовский район;;;;;;
0000994107;0000028098;SUBREGION;Егорьевский район;;;;;;
0000994241;0000028098;SUBREGION;Завьяловский район;;;;;;
0000994486;0000028098;SUBREGION;Заринский район;;;;;;
0000994892;0000028098;SUBREGION;Залесовский район;;;;;;
0000995117;0000028098;SUBREGION;Змеиногорский район;;;;;;
0000995118;0000995117;CITY;Змеиногорск;;;11241;;;
0000995374;0000028098;SUBREGION;Зональный район;;;;;;
0000995677;0000028098;SUBREGION;Косихинский район;;;;;;
0000996037;0000028098;SUBREGION;Каменский район;;;;;;
0000996296;0000028098;SUBREGION;Ключевский район;;;;;;
0000996507;0000028098;SUBREGION;Калманский район;;;;;;
0000996697;0000028098;SUBREGION;Красногорский район;;;;;;
0000996966;0000028098;SUBREGION;Крутихинский район;;;;;;
0000997094;0000028098;SUBREGION;Кулундинский район;;;;;;
0000997306;0000028098;SUBREGION;Краснощёковский район;;;;;;
0000997578;0000028098;SUBREGION;Курьинский район;;;;;;
0000997785;0000028098;SUBREGION;Кытмановский район;;;;;;
0000998043;0000028098;SUBREGION;Локтевский район;;;;;;
0000998073;0000998043;CITY;Горняк;;;11239;;;
0000998339;0000028098;SUBREGION;Михайловский район;;;;;;
0000998540;0000028098;SUBREGION;Немецкий Национальный район;;;;;;
0000998637;0000028098;SUBREGION;Мамонтовский район;;;;;;
0000998883;0000028098;SUBREGION;Павловский район;;;;;;
0000999348;0000028098;SUBREGION;Новичихинский район;;;;;;
0000999497;0000028098;SUBREGION;Панкрушихинский район;;;;;;
0000999734;0000028098;SUBREGION;Первомайский район;;;;;;
0001000926;0000028098;SUBREGION;Петропавловский район;;;;;;
0001001081;0000028098;SUBREGION;Поспелихинский район;;;;;;
0001001385;0000028098;SUBREGION;Рубцовский район;;;;;;
0001001827;0000028098;SUBREGION;Родинский район;;;;;;
0001002075;0000028098;SUBREGION;Ребрихинский район;;;;;;
0001002389;0000028098;SUBREGION;Романовский район;;;;;;
0001002515;0000028098;SUBREGION;Советский район;;;;;;
0001002745;0000028098;SUBREGION;Смоленский район;;;;;;
0001003060;0000028098;SUBREGION;Табунский район;;;;;;
0001003203;0000028098;SUBREGION;Солтонский район;;;;;;
0001003414;0000028098;SUBREGION;Суетский район;;;;;;
0001003512;0000028098;SUBREGION;Тальменский район;;;;;;
0001004096;0000028098;SUBREGION;Солонешенский район;;;;;;
0001004267;0000028098;SUBREGION;Топчихинский район;;;;;;
0001004645;0000028098;SUBREGION;Тогульский район;;;;;;
0001004782;0000028098;SUBREGION;Третьяковский район;;;;;;
0001004979;0000028098;SUBREGION;Троицкий район;;;;;;
0001005396;0000028098;SUBREGION;Тюменцевский район;;;;;;
0001005616;0000028098;SUBREGION;Угловский район;;;;;;
0001005774;0000028098;SUBREGION;Усть-Калманский район;;;;;;
0001006012;0000028098;SUBREGION;Хабарский район;;;;;;
0001006265;0000028098;SUBREGION;Целинный район;;;;;;
0001006569;0000028098;SUBREGION;Усть-Пристанский район;;;;;;
0001006856;0000028098;SUBREGION;Шелаболихинский район;;;;;;
0001007064;0000028098;SUBREGION;Чарышский район;;;;658170;;
0001007312;0000028098;SUBREGION;Шипуновский район;;;;;;
0000028099;0000028090;REGION;Республика Бурятия;;;11330;670000;;
0001007773;0000028099;CITY;Улан-Удэ;;;198;;;
0001009164;0000028099;CITY;Северобайкальск;;;11327;671700;;
0001009334;0000028099;SUBREGION;Джидинский район;;;;;;
0001009528;0001009334;SUBREGION;Дэдэ-Ичетуй улус;;;;671920;;
0001009547;0001009334;SUBREGION;Верхний Бургалтай улус;;;;671920;;
0001009626;0000028099;SUBREGION;Баунтовский эвенкийский район;;;;;;
0001009832;0000028099;SUBREGION;Еравнинский район;;;;;;
0001010067;0000028099;SUBREGION;Бичурский район;;;;;;
0001010269;0000028099;SUBREGION;Заиграевский район;;;;671300;;
0001010864;0000028099;SUBREGION;Закаменский район;;;;;;
0001010890;0001010864;CITY;Закаменск;;;20081;671950;;
0001011061;0000028099;SUBREGION;Иволгинский район;;;;;;
0001011407;0001011061;SUBREGION;Оронгой улус;;;;671052;;
0001011556;0001011061;SUBREGION;Гильбира улус;;;;671053;;
0001011636;0001011061;SUBREGION;Нур-Селение улус;;;;671050;;
0001011681;0001011061;SUBREGION;Хурамша улус;;;;671053;;
0001011753;0001011061;SUBREGION;Хойтобэе улус;;;;671050;;
0001011758;0000028099;SUBREGION;Кабанский район;;;;;;
0001011767;0001011758;CITY;Бабушкин;;;30822;671230;;
0001012496;0000028099;SUBREGION;Кижингинский район;;;;;;
0001012576;0001012496;SUBREGION;Загустай улус;;;;671463;;
0001012635;0000028099;SUBREGION;Кяхтинский район;;;;;;
0001012687;0001012635;CITY;Кяхта;;;20082;671840;;
0001013022;0000028099;SUBREGION;Курумканский район;;;;;;
0001013119;0000028099;SUBREGION;Муйский район;;;;;;
0001013310;0000028099;SUBREGION;Мухоршибирский район;;;;671353;;
0001013558;0000028099;SUBREGION;Окинский район;;;;;;
0001013787;0000028099;SUBREGION;Прибайкальский район;;;;671260;;
0001014174;0000028099;SUBREGION;Селенгинский район;;;;;;
0001014290;0001014174;CITY;Гусиноозерск;;;11326;;;
0001014561;0001014174;SUBREGION;Тохой улус;;;;671182;;
0001014578;0001014174;SUBREGION;Харгана улус;;;;671174;;
0001014629;0001014174;SUBREGION;Удунга улус;;;;;;
0001014646;0001014174;SUBREGION;Енхор улус;;;;671193;;
0001014649;0000028099;SUBREGION;Тарбагатайский район;;;;;;
0001014846;0000028099;SUBREGION;Тункинский район;;;;;;
0001015258;0001014846;SUBREGION;Хужиры улус;;;;671002;;
0001015260;0001014846;SUBREGION;Улбугай улус;;;;671022;;
0001015262;0001014846;SUBREGION;Шанай улус;;;;671024;;
0001015280;0000028099;SUBREGION;Северо-Байкальский район;;;;;;
0001015581;0000028099;SUBREGION;Баргузинский район;;;;;;
0001015821;0000028099;SUBREGION;Хоринский район;;;;;;
0000028100;0000028090;REGION;Республика Хакасия;;;11340;655000;;
0001015988;0000028100;CITY;Абакан;;;1095;;;
0001016391;0001015988;SUBREGION;Аскизский тракт район;;;;655017;;
0001016503;0001015988;SUBREGION;Койбалы район;;;;655017;;
0001016545;0001015988;SUBREGION;Колягинские холмы район;;;;655017;;
0001016622;0001015988;SUBREGION;Нижняя Согра район;;;;655017;;
0001016697;0001015988;SUBREGION;Облепиховый сад район;;;;655017;;
0001016706;0001015988;SUBREGION;Орбита район;;;;655017;;
0001016716;0001015988;SUBREGION;Подсинее район;;;;655017;;
0001016815;0001015988;SUBREGION;Река Ташеба район;;;;655017;;
0001016879;0001015988;SUBREGION;Самохвал район;;;;655017;;
0001016954;0000028100;CITY;Саяногорск;;;11341;;;
0001017667;0000028100;CITY;Черногорск;;;11342;;;
0001017915;0001017667;SUBREGION;деревня Мохово район;;;;655150;;
0001017921;0001017667;SUBREGION;Мохово район;;;;655150;;
0001017942;0001017667;SUBREGION;Опытное поле район;;;;655150;;
0001017966;0001017667;SUBREGION;Промзона ПКСО район;;;;655150;;
0001017985;0001017667;SUBREGION;Шахтные поля район;;;;655150;;
0001018008;0000028100;SUBREGION;Аскизский район;;;;;;
0001018633;0000028100;SUBREGION;Алтайский район;;;;;;
0001018919;0000028100;CITY;Абаза;;;11339;655750;;
0001019116;0000028100;CITY;Сорск;;;20083;;;
0001019170;0000028100;SUBREGION;Бейский район;;;;;;
0001019421;0000028100;SUBREGION;Боградский район;;;;;;
0001019656;0000028100;SUBREGION;Таштыпский район;;;;;;
0001019963;0000028100;SUBREGION;Усть-Абаканский район;;;;;;
0001020619;0000028100;SUBREGION;Орджоникидзевский район;;;;;;
0001020843;0000028100;SUBREGION;Ширинский район;;;;;;
0000028101;0000028090;REGION;Республика Тыва;;;10233;660000;;
0001021321;0000028101;CITY;Ак-Довурак;;;36079;668050;;
0001021369;0000028101;CITY;Кызыл;;;11333;;;
0001021877;0000028101;SUBREGION;Бай-Тайгинский район;;;;;;
0001022035;0000028101;SUBREGION;Барун-Хемчикский район;;;;;;
0001022437;0000028101;SUBREGION;Кызылский район;;;;667901;;
0001022691;0000028101;SUBREGION;Каа-Хемский район;;;;668400;;
0001022962;0000028101;SUBREGION;Дзун-Хемчикский район;;;;;;
0001022963;0001022962;CITY;Чадан;;;11336;668110;;
