ID;FullName;CityName;OblName;Center;NalSumLimit;EngName
14749;Ленинаван, Ростовская обл.;Ленинаван;Ростовская обл.;;no limit;
2912;Лиховской, Ростовская обл.;Лиховской;Ростовская обл.;;0.00;
2913;Майский, Ростовская обл.;Майский;Ростовская обл.;;0.00;
14453;Малый Мишкин Хутор, Ростовская обл.;Малый Мишкин Хутор;Ростовская обл.;;no limit;
2914;Матвеев Курган, Ростовская обл.;Матвеев Курган;Ростовская обл.;;0.00;
14660;Мечетинская, Ростовская обл.;Мечетинская;Ростовская обл.;;0.00;
1060;Миллерово, Ростовская обл.;Миллерово;Ростовская обл.;;0.00;
2915;Милютинская, Ростовская обл.;Милютинская;Ростовская обл.;;0.00;
15200;Мичуринский , Волгодонский р-н, Ростовская обл.;Мичуринский , Волгодонский р-н;Ростовская обл.;;0.00;
14451;Мишкинская Станица, Ростовская обл.;Мишкинская Станица;Ростовская обл.;;no limit;
15201;Мокросоленый, Волгодонский р-н, Ростовская обл.;Мокросоленый, Волгодонский р-н;Ростовская обл.;;0.00;
15202;Морозов , Волгодонский р-н, Ростовская обл.;Морозов , Волгодонский р-н;Ростовская обл.;;0.00;
2916;Морозовск, Ростовская обл.;Морозовск;Ростовская обл.;;0.00;
1748;Новая Целина, Ростовская обл.;Новая Целина;Ростовская обл.;;0.00;
1071;Новочеркасск;Новочеркасск;Ростовская обл.;;no limit;
206;Новошахтинск, Ростовская обл.;Новошахтинск;Ростовская обл.;;0.00;
2917;Обливская, Ростовская обл.;Обливская;Ростовская обл.;;0.00;
2918;Орловский, Ростовская обл.;Орловский;Ростовская обл.;;0.00;
1738;Островянский, Ростовская обл.;Островянский;Ростовская обл.;;0.00;
15203;Парамонов, Волгодонский р-н, Ростовская обл.;Парамонов, Волгодонский р-н;Ростовская обл.;;0.00;
2919;Персиановка, Ростовская обл.;Персиановка;Ростовская обл.;;0.00;
14456;Персиановский, Ростовская обл.;Персиановский;Ростовская обл.;;no limit;
2920;Песчанокопское, Ростовская обл.;Песчанокопское;Ростовская обл.;;0.00;
15204;Пирожок, Волгодонский р-н, Ростовская обл.;Пирожок, Волгодонский р-н;Ростовская обл.;;0.00;
15205;Победа, Волгодонский р-н, Ростовская обл.;Победа, Волгодонский р-н;Ростовская обл.;;0.00;
15206;Погожев , Волгодонский р-н, Ростовская обл.;Погожев , Волгодонский р-н;Ростовская обл.;;0.00;
2921;Покровское, Ростовская обл.;Покровское;Ростовская обл.;;0.00;
15207;Потапов , Волгодонский р-н, Ростовская обл.;Потапов , Волгодонский р-н;Ростовская обл.;;0.00;
15208;Прогресс, Волгодонский р-н, Ростовская обл.;Прогресс, Волгодонский р-н;Ростовская обл.;;0.00;
2922;Пролетарск, Ростовская обл.;Пролетарск;Ростовская обл.;;0.00;
2923;Ремонтное, Ростовская обл.;Ремонтное;Ростовская обл.;;0.00;
2924;Родионово-Несветайская, Ростовская обл.;Родионово-Несветайская;Ростовская обл.;;0.00;
2925;Романовская, Ростовская обл.;Романовская;Ростовская обл.;;0.00;
438;Ростов-на-Дону;Ростов-на-Дону;Ростовская обл.;*;no limit;Rostov-on-Don
15209;Рябичев, Волгодонский р-н, Ростовская обл.;Рябичев, Волгодонский р-н;Ростовская обл.;;0.00;
15210;Савельевский , Волгодонский р-н, Ростовская обл.;Савельевский , Волгодонский р-н;Ростовская обл.;;0.00;
15211;Саловский , Волгодонский р-н, Ростовская обл.;Саловский , Волгодонский р-н;Ростовская обл.;;0.00;
2926;Сальск, Ростовская обл.;Сальск;Ростовская обл.;;0.00;
2927;Самарское, Ростовская обл.;Самарское;Ростовская обл.;;0.00;
15212;Свобода, Волгодонский р-н, Ростовская обл.;Свобода, Волгодонский р-н;Ростовская обл.;;0.00;
15213;Семенкин, Волгодонский р-н, Ростовская обл.;Семенкин, Волгодонский р-н;Ростовская обл.;;0.00;
2928;Семикаракорск, Ростовская обл.;Семикаракорск;Ростовская обл.;;0.00;
15214;Сибирьковый, Волгодонский р-н, Ростовская обл.;Сибирьковый, Волгодонский р-н;Ростовская обл.;;0.00;
14527;Слобода Большая Мартыновка, Мартыновский р-н, Рост;Слобода Большая Мартыновка, Мартыновский р-н;Ростовская обл.;;0.00;
13154;Советская, Ростовская обл.;Советская;Ростовская обл.;;0.00;
15215;Солнечный, Волгодонский р-н, Ростовская обл.;Солнечный, Волгодонский р-н;Ростовская обл.;;0.00;
2929;Средний Егорлык, Ростовская обл.;Средний Егорлык;Ростовская обл.;;0.00;
15216;Степной , Волгодонский р-н, Ростовская обл.;Степной , Волгодонский р-н;Ростовская обл.;;0.00;
15217;Сухая Балка, Волгодонский р-н, Ростовская обл.;Сухая Балка, Волгодонский р-н;Ростовская обл.;;0.00;
1069;Таганрог;Таганрог;Ростовская обл.;;no limit;
2930;Тарасовский, Ростовская обл.;Тарасовский;Ростовская обл.;;0.00;
2931;Тацинская, Ростовская обл.;Тацинская;Ростовская обл.;;0.00;
2932;Усть-Донецкий, Ростовская обл.;Усть-Донецкий;Ростовская обл.;;0.00;
15218;Фролов, Волгодонский р-н, Ростовская обл.;Фролов, Волгодонский р-н;Ростовская обл.;;0.00;
15219;Холодный, Волгодонский р-н, Ростовская обл.;Холодный, Волгодонский р-н;Ростовская обл.;;0.00;
14264;Хутор им. Ленина, Аксайского района, Ростовская об;Хутор им. Ленина, Аксайского района;Ростовская обл.;;0.00;
14292;Хутор Истомино, Ростовская обл.;Хутор Истомино;Ростовская обл.;;0.00;
14324;Хутор Новоровенецкий, Ростовская обл.;Хутор Новоровенецкий;Ростовская обл.;;0.00;
2933;Целина, Ростовская обл.;Целина;Ростовская обл.;;0.00;
2934;Цимлянск, Ростовская обл.;Цимлянск;Ростовская обл.;;0.00;
2935;Чалтырь, Ростовская обл.;Чалтырь;Ростовская обл.;;0.00;
2936;Чертково, Ростовская обл.;Чертково;Ростовская обл.;;0.00;
2349;Шахты;Шахты;Ростовская обл.;;no limit;
14659;Шолоховский, Ростовская обл.;Шолоховский;Ростовская обл.;;0.00;
14455;Яново-Грушевский Хутор, Ростовская обл.;Яново-Грушевский Хутор;Ростовская обл.;;no limit;
14752;Янтарный, Аксайский район, Ростовская обл.;Янтарный, Аксайский район;Ростовская обл.;;no limit;
15220;Ясырев, Волгодонский р-н, Ростовская обл.;Ясырев, Волгодонский р-н;Ростовская обл.;;0.00;
13993;Авдотьинка, Рязанская обл.;Авдотьинка;Рязанская обл.;;no limit;
2943;Александро-Невский, Рязанская обл.;Александро-Невский;Рязанская обл.;;no limit;
13994;Гусь-Железный, Рязанская обл.;Гусь-Железный;Рязанская обл.;;no limit;
3233;Елатьма, Рязанская обл.;Елатьма;Рязанская обл.;;0.00;
13990;Ермишь, Рязанская обл.;Ермишь;Рязанская обл.;;0.00;
13995;Заборье, Рязанская обл.;Заборье;Рязанская обл.;;no limit;
13998;Захарово, Рязанская обл.;Захарово;Рязанская обл.;;no limit;
552;Зеленинские Дворики, Рязанская обл.;Зеленинские Дворики;Рязанская обл.;;no limit;
13989;Кадом, Рязанская обл.;Кадом;Рязанская обл.;;0.00;
2944;Касимов, Рязанская обл.;Касимов;Рязанская обл.;;no limit;
2938;Кораблино, Рязанская обл.;Кораблино;Рязанская обл.;;no limit;
13987;Лесной, Рязанская обл.;Лесной;Рязанская обл.;;no limit;
13103;Милославское, Рязанская обл.;Милославское;Рязанская обл.;;no limit;
2939;Михайлов, Рязанская обл.;Михайлов;Рязанская обл.;;no limit;
13992;Мурмино, Рязанская обл.;Мурмино;Рязанская обл.;;no limit;
459;Новомичуринск, Рязанская обл.;Новомичуринск;Рязанская обл.;;no limit;
2940;Октябрьский, Рязанская обл.;Октябрьский;Рязанская обл.;;no limit;Oktyabrsky
15554;Пителино пгт, Пителинский р-н, Рязанская обл.;Пителино пгт, Пителинский р-н;Рязанская обл.;;0.00;
13527;Поляны, Рязанская обл.;Поляны;Рязанская обл.;;no limit;
13991;Пронск, Рязанская обл.;Пронск;Рязанская обл.;;no limit;
15553;Путятино, Рязанская обл.;Путятино;Рязанская обл.;;0.00;
14716;РЗН, Рязанская обл.;РЗН;Рязанская обл.;;0.00;
2941;Рыбное, Рязанская обл.;Рыбное;Рязанская обл.;;no limit;
2945;Ряжск, Рязанская обл.;Ряжск;Рязанская обл.;;no limit;
159;Рязань;Рязань;Рязанская обл.;*;no limit;Ryazan
2946;Сапожок, Рязанская обл.;Сапожок;Рязанская обл.;;no limit;
12997;Сараи, Сараевский р-он, Рязанская обл.;Сараи, Сараевский р-он;Рязанская обл.;;no limit;
2355;Сасово, Рязанская обл.;Сасово;Рязанская обл.;;no limit;
2947;Скопин, Рязанская обл.;Скопин;Рязанская обл.;;no limit;
13996;Солотча, Рязанская обл.;Солотча;Рязанская обл.;;no limit;
13092;Спас-Клепики, Рязанская обл.;Спас-Клепики;Рязанская обл.;;no limit;
2937;Спасск-Рязанский, Рязанская обл.;Спасск-Рязанский;Рязанская обл.;;no limit;
2942;Старожилово, Рязанская обл.;Старожилово;Рязанская обл.;;no limit;
2952;Телебукино, Рязанская обл.;Телебукино;Рязанская обл.;;no limit;
13988;Тума, Рязанская обл.;Тума;Рязанская обл.;;no limit;
2948;Ухолово, Рязанская обл.;Ухолово;Рязанская обл.;;no limit;
13997;Хрущево, Рязанская обл.;Хрущево;Рязанская обл.;;no limit;
2949;Чулково, Рязанская обл.;Чулково;Рязанская обл.;;no limit;
13986;Чучково, Рязанская обл.;Чучково;Рязанская обл.;;no limit;
2951;Шацк, Рязанская обл.;Шацк;Рязанская обл.;;no limit;
2950;Шилово, Рязанская обл.;Шилово;Рязанская обл.;;no limit;
1049;Алексеевка пос., Кинельский р-он, Самарская обл.;Алексеевка пос., Кинельский р-он;Самарская обл.;;no limit;
2955;Алексеевка с., Алексеевкий р-он, Самарская обл.;Алексеевка с., Алексеевкий р-он;Самарская обл.;;0.00;
1053;Безенчук, Самарская обл.;Безенчук;Самарская обл.;;0.00;
13412;Береза, Самарская обл.;Береза;Самарская обл.;;no limit;
1221;Богатое, Самарская обл.;Богатое;Самарская обл.;;0.00;
1051;Большая Глушица, Самарская обл.;Большая Глушица;Самарская обл.;;0.00;
13427;Большая Каменка, Самарская обл.;Большая Каменка;Самарская обл.;;0.00;
1050;Большая Черниговка, Самарская обл.;Большая Черниговка;Самарская обл.;;0.00;
1047;Борское, Самарская обл.;Борское;Самарская обл.;;0.00;
13021;Васильевка, Самарская обл.;Васильевка;Самарская обл.;;no limit;
13413;Верхняя Подстепновка, Самарская обл.;Верхняя Подстепновка;Самарская обл.;;no limit;
290;Волжский, Самарская обл.;Волжский;Самарская обл.;;no limit;
13414;Воскресенка, Волжский р-н, Самарская обл.;Воскресенка, Волжский р-н;Самарская обл.;;0.00;
13025;Выселки, Самарская обл.;Выселки;Самарская обл.;;0.00;
13011;Дубовый умет, Волжский р-н, Самарская обл.;Дубовый умет, Волжский р-н;Самарская обл.;;0.00;
15382;Духовое, Богатовский р-н, Самарская обл.;Духовое, Богатовский р-н;Самарская обл.;;0.00;
1222;Елховка, Самарская обл.;Елховка;Самарская обл.;;0.00;
1045;Жигулевск, Самарская обл.;Жигулевск;Самарская обл.;;no limit;
13020;Зеленовка, Самарская обл.;Зеленовка;Самарская обл.;;0.00;
1039;Исаклы, Самарская обл.;Исаклы;Самарская обл.;;0.00;
1223;Камышла, Самарская обл.;Камышла;Самарская обл.;;0.00;
1046;Кинель, Самарская обл.;Кинель;Самарская обл.;;0.00;
1043;Кинель-Черкасcы, Самарская обл.;Кинель-Черкасcы;Самарская обл.;;0.00;
1038;Клявлино, Самарская обл.;Клявлино;Самарская обл.;;0.00;
13196;Козелки, Самарская обл.;Козелки;Самарская обл.;;0.00;
1036;Кошки, Самарская обл.;Кошки;Самарская обл.;;0.00;
1030;Красная Глинка, Самарская обл.;Красная Глинка;Самарская обл.;;0.00;
1052;Красноармейское, Самарская обл.;Красноармейское;Самарская обл.;;0.00;
1042;Красный Яр, Самарская обл.;Красный Яр;Самарская обл.;;0.00;
13198;Кряж, Самарская обл.;Кряж;Самарская обл.;;0.00;
13200;Курумоч, Самарская обл.;Курумоч;Самарская обл.;;no limit;
3225;Лопатино, Волжский р-он, Самарская обл.;Лопатино, Волжский р-он;Самарская обл.;;0.00;
13031;Луначарский, Самарская обл.;Луначарский;Самарская обл.;;0.00;
13415;Мирный, Самарская обл.;Мирный;Самарская обл.;;0.00;Mirny
1048;Нефтегорск, Самарская обл.;Нефтегорск;Самарская обл.;;0.00;
13024;Нижнее Санчелеево, Самарская обл.;Нижнее Санчелеево;Самарская обл.;;0.00;
13418;Николаевка, Самарская обл.;Николаевка;Самарская обл.;;0.00;
1031;Новокуйбышевск, Самарская обл.;Новокуйбышевск;Самарская обл.;;no limit;
13392;Новопавловка, Большеглушицкий р-н, Самарская обл.;Новопавловка, Большеглушицкий р-н;Самарская обл.;;0.00;
1273;Новосемейкино, Самарская обл.;Новосемейкино;Самарская обл.;;0.00;
1034;Октябрьск, Самарская обл.;Октябрьск;Самарская обл.;;0.00;
1044;Отрадный, Самарская обл.;Отрадный;Самарская обл.;;0.00;
1224;Пестравка, Самарская обл.;Пестравка;Самарская обл.;;0.00;
13419;Петра-Дубрава, Самарская обл.;Петра-Дубрава;Самарская обл.;;no limit;
13028;Подстепки, Самарская обл.;Подстепки;Самарская обл.;;no limit;
1041;Похвистнево, Самарская обл.;Похвистнево;Самарская обл.;;0.00;
1035;Приволжье, Самарская обл.;Приволжье;Самарская обл.;;0.00;
13416;Придорожный, Самарская обл.;Придорожный;Самарская обл.;;no limit;
13030;Приморский, Самарская обл.;Приморский;Самарская обл.;;no limit;
947;Просвет, Самарская обл.;Просвет;Самарская обл.;;0.00;
13022;Рассвет, Самарская обл.;Рассвет;Самарская обл.;;0.00;
13399;Русская Борковка, Самарская обл.;Русская Борковка;Самарская обл.;;0.00;
430;Самара;Самара;Самарская обл.;*;no limit;Samara
2386;Сергиевск, Самарская обл.;Сергиевск;Самарская обл.;;0.00;
13201;Смышляевка, Самарская обл.;Смышляевка;Самарская обл.;;no limit;
15381;Солнечная Поляна, Самарская обл.;Солнечная Поляна;Самарская обл.;;0.00;
13199;Спиридоновка, Самарская обл.;Спиридоновка;Самарская обл.;;0.00;
13417;Спутник, Самарская обл.;Спутник;Самарская обл.;;0.00;
1875;Стройкерамика, Самарская обл.;Стройкерамика;Самарская обл.;;no limit;
14712;Сургут, Самарская обл.;Сургут;Самарская обл.;;0.00;
13197;Сухая Самарка, Самарская обл.;Сухая Самарка;Самарская обл.;;0.00;
13033;Суходол, Самарская обл.;Суходол;Самарская обл.;;0.00;
1033;Сызрань, Самарская обл.;Сызрань;Самарская обл.;;no limit;
13027;Ташла, Самарская обл.;Ташла;Самарская обл.;;0.00;
2953;Тимашево, Самарская обл.;Тимашево;Самарская обл.;;0.00;
13032;Тимофеевка, Самарская обл.;Тимофеевка;Самарская обл.;;no limit;
431;Тольятти;Тольятти;Самарская обл.;;no limit;Tolyatti
13023;Узюково, Самарская обл.;Узюково;Самарская обл.;;0.00;
13195;Управленческий, Самарская обл.;Управленческий;Самарская обл.;;0.00;
2954;Усть-Кинельский, Самарская обл.;Усть-Кинельский;Самарская обл.;;0.00;
13019;Федоровка, Самарская обл.;Федоровка;Самарская обл.;;0.00;
2388;Хворостянка, Самарская обл.;Хворостянка;Самарская обл.;;0.00;
13026;Хрящевка, Самарская обл.;Хрящевка;Самарская обл.;;0.00;
13391;Чапаево, Красноярский р-н, Самарская обл.;Чапаево, Красноярский р-н;Самарская обл.;;0.00;
2384;Чапаевск, Самарская обл.;Чапаевск;Самарская обл.;;0.00;
2385;Челно-Вершины, Самарская обл.;Челно-Вершины;Самарская обл.;;0.00;
2387;Шентала, Самарская обл.;Шентала;Самарская обл.;;0.00;
13422;Шигоны, Самарская обл.;Шигоны;Самарская обл.;;0.00;
13018;Яблоневый Овраг, Самарская обл.;Яблоневый Овраг;Самарская обл.;;no limit;
13029;Ягодное, Самарская обл.;Ягодное;Самарская обл.;;no limit;
13096;Яицкое, Самарская обл.;Яицкое;Самарская обл.;;0.00;
14786;Александровская, Пушкинский р-он, Санкт-Петербург;Александровская, Пушкинский р-он;Санкт-Петербург;;no limit;
2724;Белоостров, Санкт-Петербург;Белоостров;Санкт-Петербург;;0.00;
1305;Горелово, Санкт-Петербург;Горелово;Санкт-Петербург;;no limit;
2685;Зеленогорск, Санкт-Петербург;Зеленогорск;Санкт-Петербург;;0.00;
1289;Колпино, Санкт-Петербург;Колпино;Санкт-Петербург;;no limit;
2723;Комарово, Санкт-Петербург;Комарово;Санкт-Петербург;;0.00;
1288;Красное Село, Санкт-Петербург;Красное Село;Санкт-Петербург;;no limit;
1287;Кронштадт, Санкт-Петербург;Кронштадт;Санкт-Петербург;;no limit;
13057;Лахта-Ольгино, муницип. округ, Санкт-Петербург;Лахта-Ольгино, муницип. округ;Санкт-Петербург;;no limit;
2725;Левашово, Санкт-Петербург;Левашово;Санкт-Петербург;;no limit;
1633;Лисий Нос, Санкт-Петербург;Лисий Нос;Санкт-Петербург;;no limit;
983;Ломоносов, Санкт-Петербург;Ломоносов;Санкт-Петербург;;no limit;
1285;Металлострой, Санкт-Петербург;Металлострой;Санкт-Петербург;;no limit;
2729;Молодежное, Выборгский р-н, Санкт-Петербург;Молодежное, Выборгский р-н;Санкт-Петербург;;0.00;
14667;Московская Славянка, Санкт-Петербург;Московская Славянка;Санкт-Петербург;;no limit;
1388;Павловск, Санкт-Петербург;Павловск;Санкт-Петербург;;no limit;
1213;Парголово 1, Санкт-Петербург;Парголово 1;Санкт-Петербург;;no limit;
1211;Песочный, Санкт-Петербург;Песочный;Санкт-Петербург;;no limit;
1210;Петергоф (Петродворец), Санкт-Петербург;Петергоф (Петродворец);Санкт-Петербург;;no limit;
2708;Петро-Славянка, Санкт-Петербург;Петро-Славянка;Санкт-Петербург;;no limit;
1584;Понтонный, Санкт-Петербург;Понтонный;Санкт-Петербург;;no limit;
394;Пушкин, Санкт-Петербург;Пушкин;Санкт-Петербург;;no limit;
396;Репино, Санкт-Петербург;Репино;Санкт-Петербург;;0.00;
137;Санкт-Петербург;Санкт-Петербург;Санкт-Петербург;*;no limit;Saint Petersburg
1586;Саперный, Санкт-Петербург;Саперный;Санкт-Петербург;;no limit;
13404;Сергиево, Красносельский р-он , Санкт-Петербург;Сергиево, Красносельский р-он ;Санкт-Петербург;;no limit;
2730;Серово, Санкт-Петербург;Серово;Санкт-Петербург;;0.00;
1208;Сестрорецк, Санкт-Петербург;Сестрорецк;Санкт-Петербург;;no limit;
2731;Смолячково, Санкт-Петербург;Смолячково;Санкт-Петербург;;0.00;
2732;Солнечное, Санкт-Петербург;Солнечное;Санкт-Петербург;;0.00;
13108;Старо-Паново, Красносельский р-он, Санкт-Петербург;Старо-Паново, Красносельский р-он;Санкт-Петербург;;no limit;
1207;Стрельна, Санкт-Петербург;Стрельна;Санкт-Петербург;;no limit;
13408;Торики, Красносельский р-н, Санкт-Петербург;Торики, Красносельский р-н;Санкт-Петербург;;no limit;
2726;Тярлево, Санкт-Петербург;Тярлево;Санкт-Петербург;;no limit;
2727;Усть-Ижора, Санкт-Петербург;Усть-Ижора;Санкт-Петербург;;no limit;
2728;Ушково, Санкт-Петербург;Ушково;Санкт-Петербург;;0.00;
1206;Шушары 1 (Промзона), Санкт-Петербург;Шушары 1 (Промзона);Санкт-Петербург;;no limit;
14790;Шушары 2, Санкт-Петербург;Шушары 2;Санкт-Петербург;;no limit;
13609;Анисовский, Саратовская обл.;Анисовский;Саратовская обл.;;no limit;
2956;Аркадак, Саратовская обл.;Аркадак;Саратовская обл.;;0.00;
2957;Аткарск, Саратовская обл.;Аткарск;Саратовская обл.;;0.00;
13006;Базарный Карабулак, Саратовская обл.;Базарный Карабулак;Саратовская обл.;;0.00;
1089;Балаково;Балаково;Саратовская обл.;;no limit;
1629;Балашов, Саратовская обл.;Балашов;Саратовская обл.;;0.00;
13959;Балтай, Саратовская обл.;Балтай;Саратовская обл.;;0.00;
2958;Вольск, Саратовская обл.;Вольск;Саратовская обл.;;0.00;
2959;Генеральское, Саратовская обл.;Генеральское;Саратовская обл.;;0.00;
2960;Дубки, Саратовская обл.;Дубки;Саратовская обл.;;no limit;
2961;Екатериновка, Саратовская обл.;Екатериновка;Саратовская обл.;;0.00;
2962;Елшанка, Саратовская обл.;Елшанка;Саратовская обл.;;0.00;
2963;Ершов, Саратовская обл.;Ершов;Саратовская обл.;;0.00;
13610;Жасминный, Саратовская обл.;Жасминный;Саратовская обл.;;no limit;
2964;Зоринский, Саратовская обл.;Зоринский;Саратовская обл.;;0.00;
2965;Ивантеевка, Саратовская обл.;Ивантеевка;Саратовская обл.;;0.00;
222;Калининск, Саратовская обл.;Калининск;Саратовская обл.;;0.00;
2966;Квасниковка, Саратовская обл.;Квасниковка;Саратовская обл.;;no limit;
1028;Красноармейск, Саратовская обл.;Красноармейск;Саратовская обл.;;0.00;
2967;Красный Кут, Саратовская обл.;Красный Кут;Саратовская обл.;;0.00;
2968;Красный Октябрь, Саратовская обл.;Красный Октябрь;Саратовская обл.;;0.00;
2969;Красный Текстильщик, Саратовская обл.;Красный Текстильщик;Саратовская обл.;;0.00;
2970;Красный Яр, Аркадакский р-он, Саратовская обл.;Красный Яр, Аркадакский р-он;Саратовская обл.;;0.00;
2971;Лысые Горы, Саратовская обл.;Лысые Горы;Саратовская обл.;;0.00;
1851;Маркс, Саратовская обл.;Маркс;Саратовская обл.;;0.00;
2972;Мокроус, Саратовская обл.;Мокроус;Саратовская обл.;;0.00;
13005;Новоузенск, Саратовская обл.;Новоузенск;Саратовская обл.;;0.00;
2973;Озинки, Саратовская обл.;Озинки;Саратовская обл.;;0.00;
2974;Петровск, Саратовская обл.;Петровск;Саратовская обл.;;0.00;
13061;Подлесное, Марксовский р-он, Саратовская обл.;Подлесное, Марксовский р-он;Саратовская обл.;;0.00;
2975;Приволжский, Саратовская обл.;Приволжский;Саратовская обл.;;0.00;
2976;Пристанное, Саратовская обл.;Пристанное;Саратовская обл.;;0.00;
2977;Пробуждение, Саратовская обл.;Пробуждение;Саратовская обл.;;0.00;
2978;Пугачев, Саратовская обл.;Пугачев;Саратовская обл.;;0.00;
2979;Расково, Саратовская обл.;Расково;Саратовская обл.;;0.00;
14647;Ровное, Саратовская обл.;Ровное;Саратовская обл.;;0.00;
2980;Ртищево, Саратовская обл.;Ртищево;Саратовская обл.;;0.00;
428;Саратов;Саратов;Саратовская обл.;*;no limit;Saratov
15575;Сенной пгт, Вольский р-н, Саратовская обл.;Сенной пгт, Вольский р-н;Саратовская обл.;;0.00;
13611;Сокол, Саратовская обл.;Сокол;Саратовская обл.;;no limit;
2981;Степное, Саратовская обл.;Степное;Саратовская обл.;;0.00;
2982;Тарханы, Саратовская обл.;Тарханы;Саратовская обл.;;0.00;
2983;Татищево, Саратовская обл.;Татищево;Саратовская обл.;;0.00;
13612;Тепличный, Саратовская обл.;Тепличный;Саратовская обл.;;no limit;
14368;Терса, Саратовская обл.;Терса;Саратовская обл.;;0.00;
2984;Усть-Курдюм, Саратовская обл.;Усть-Курдюм;Саратовская обл.;;0.00;
2985;Хвалынск, Саратовская обл.;Хвалынск;Саратовская обл.;;0.00;
2986;Чардым, Саратовская обл.;Чардым;Саратовская обл.;;0.00;
2987;Шиханы, Саратовская обл.;Шиханы;Саратовская обл.;;0.00;
2988;Шумейка, Саратовская обл.;Шумейка;Саратовская обл.;;0.00;
214;Энгельс, Саратовская обл.;Энгельс;Саратовская обл.;;no limit;Engels
2989;Айхал, Саха респ. (Якутия);Айхал;Саха респ. (Якутия);;0.00;
502;Алдан, Саха респ. (Якутия);Алдан;Саха респ. (Якутия);;0.00;
1420;Амга, Саха респ. (Якутия);Амга;Саха респ. (Якутия);;0.00;
13962;Антоновка, Саха респ. (Якутия);Антоновка;Саха респ. (Якутия);;0.00;
13963;Батагай, Саха респ. (Якутия);Батагай;Саха респ. (Якутия);;0.00;
1418;Белая Гора, Саха респ. (Якутия);Белая Гора;Саха респ. (Якутия);;0.00;
13964;Бердигестях, Саха респ. (Якутия);Бердигестях;Саха респ. (Якутия);;0.00;
14831;Беркакит, Саха респ. (Якутия);Беркакит;Саха респ. (Якутия);;0.00;
13426;Большая Марха, Саха респ. (Якутия);Большая Марха;Саха респ. (Якутия);;0.00;
1427;Борогонцы, Саха респ. (Якутия);Борогонцы;Саха респ. (Якутия);;0.00;
13965;Верхневилюйск, Саха респ. (Якутия);Верхневилюйск;Саха респ. (Якутия);;0.00;
19;Вилюйск, Саха респ. (Якутия);Вилюйск;Саха респ. (Якутия);;0.00;
13984;Витим, Саха респ. (Якутия);Витим;Саха респ. (Якутия);;0.00;
1428;Депутатский, Саха респ. (Якутия);Депутатский;Саха респ. (Якутия);;0.00;
13966;Жатай, Саха респ. (Якутия);Жатай;Саха респ. (Якутия);;0.00;
1465;Жиганск, Саха респ. (Якутия);Жиганск;Саха респ. (Якутия);;0.00;
1415;Зырянка, Саха респ. (Якутия);Зырянка;Саха респ. (Якутия);;0.00;
13967;Качикатцы, Саха респ. (Якутия);Качикатцы;Саха респ. (Якутия);;0.00;
13968;Кысыл-Сыр, Саха респ. (Якутия);Кысыл-Сыр;Саха респ. (Якутия);;0.00;
1416;Ленск, Саха респ. (Якутия);Ленск;Саха респ. (Якутия);;0.00;Lensk
1422;Майя, Саха респ. (Якутия);Майя;Саха респ. (Якутия);;0.00;
2995;Марха, Саха респ. (Якутия);Марха;Саха респ. (Якутия);;0.00;
1462;Марха, Верхневилюйский р-он, Саха респ. (Якутия);Марха, Верхневилюйский р-он;Саха респ. (Якутия);;0.00;
2994;Марха, Олекминский р-он, Саха респ. (Якутия);Марха, Олекминский р-он;Саха респ. (Якутия);;0.00;
891;Мирный, Саха респ. (Якутия);Мирный;Саха респ. (Якутия);;0.00;Mirny
13969;Мохсоголлох, Саха респ. (Якутия);Мохсоголлох;Саха респ. (Якутия);;0.00;
1423;Намцы, Саха респ. (Якутия);Намцы;Саха респ. (Якутия);;0.00;
892;Нерюнгри, Саха респ. (Якутия);Нерюнгри;Саха респ. (Якутия);;0.00;
14556;Нижний Бестях, Саха респ. (Якутия);Нижний Бестях;Саха респ. (Якутия);;0.00;
14832;Нижний Кураннах, Саха респ. (Якутия);Нижний Кураннах;Саха респ. (Якутия);;0.00;
13144;Новый город, Саха респ. (Якутия);Новый город;Саха респ. (Якутия);;0.00;
13970;Нюрба, Саха респ. (Якутия);Нюрба;Саха респ. (Якутия);;0.00;
1429;Олекминск, Саха респ. (Якутия);Олекминск;Саха респ. (Якутия);;0.00;
1425;Оленек, Саха респ. (Якутия);Оленек;Саха респ. (Якутия);;0.00;
13971;Павловск, Саха респ. (Якутия);Павловск;Саха респ. (Якутия);;0.00;
13003;Пеледуй, Саха респ. (Якутия);Пеледуй;Саха респ. (Якутия);;0.00;
1488;Покровск, Саха респ. (Якутия);Покровск;Саха респ. (Якутия);;0.00;
1421;Сангар, Саха респ. (Якутия);Сангар;Саха респ. (Якутия);;0.00;
2990;Светлый, Саха респ. (Якутия);Светлый;Саха респ. (Якутия);;0.00;
2991;Серебряный Бор, Саха респ. (Якутия);Серебряный Бор;Саха респ. (Якутия);;0.00;
13972;Среднеколымск, Саха респ. (Якутия);Среднеколымск;Саха респ. (Якутия);;0.00;
1426;Сунтар, Саха респ. (Якутия);Сунтар;Саха респ. (Якутия);;0.00;
893;Тикси, Саха респ. (Якутия);Тикси;Саха респ. (Якутия);;0.00;
1417;Томмот, Саха респ. (Якутия);Томмот;Саха респ. (Якутия);;0.00;
13973;Томтор, Саха респ. (Якутия);Томтор;Саха респ. (Якутия);;0.00;
1298;Удачный, Саха респ. (Якутия);Удачный;Саха респ. (Якутия);;0.00;
